Parameter Estimation Task

Problem Description:
Subtask: 
Time-Course Task

Problem Description:
    StepNumber: 100
    StepSize: 0.1
    Duration: 10
    TimeSeriesRequested: 1
    OutputStartTime: 0
    Output Event: 0
    Continue on Simultaneous Events: 0

Method: Deterministic (LSODA)
    Integrate Reduced Model: 0
    Relative Tolerance: 1e-006
    Absolute Tolerance: 1e-012
    Max Internal Steps: 10000


List of Fitting Items:
    1e-06 <= (reaction_1).Km <= 1e+06; Start Value = 27.5004
    Affected Experiments:
      all    Affected Validation Experiments:
      all
    1e-06 <= (reaction_1).V <= 1e+06; Start Value = 5.40025e-006
    Affected Experiments:
      all    Affected Validation Experiments:
      all

Method: Hooke & Jeeves
    Iteration Limit: 50
    Tolerance: 1e-005
    Rho: 0.2

[Function Evaluations]	[Best Value]	[Best Parameters]
515	755.101	(	0.000353005	2.03202e-005	)
518	753.652	(	0.000353005	2.03312e-005	)
521	752.196	(	0.000353005	2.03423e-005	)
524	750.732	(	0.000353005	2.03535e-005	)
527	749.263	(	0.000353005	2.03648e-005	)
530	747.786	(	0.000353005	2.03762e-005	)
533	746.303	(	0.000353005	2.03876e-005	)
536	744.813	(	0.000353005	2.0399e-005	)
539	743.317	(	0.000353005	2.04106e-005	)
542	741.814	(	0.000353005	2.04222e-005	)
545	740.304	(	0.000353005	2.04339e-005	)
548	738.788	(	0.000353005	2.04456e-005	)
551	737.266	(	0.000353005	2.04574e-005	)
554	735.737	(	0.000353005	2.04693e-005	)
557	734.202	(	0.000353005	2.04813e-005	)
560	732.661	(	0.000353005	2.04933e-005	)
563	731.113	(	0.000353005	2.05054e-005	)
566	729.559	(	0.000353005	2.05176e-005	)
569	727.999	(	0.000353005	2.05298e-005	)
572	726.433	(	0.000353005	2.05421e-005	)
575	724.861	(	0.000353005	2.05545e-005	)
578	723.283	(	0.000353005	2.05669e-005	)
581	721.699	(	0.000353005	2.05794e-005	)
584	720.109	(	0.000353005	2.0592e-005	)
587	718.513	(	0.000353005	2.06047e-005	)
590	716.911	(	0.000353005	2.06174e-005	)
593	715.303	(	0.000353005	2.06302e-005	)
596	713.69	(	0.000353005	2.0643e-005	)
599	712.07	(	0.000353005	2.0656e-005	)
602	710.445	(	0.000353005	2.0669e-005	)
605	708.815	(	0.000353005	2.0682e-005	)
608	707.179	(	0.000353005	2.06952e-005	)
611	705.537	(	0.000353005	2.07084e-005	)
614	703.89	(	0.000353005	2.07216e-005	)
617	702.237	(	0.000353005	2.0735e-005	)
620	700.579	(	0.000353005	2.07484e-005	)
623	698.916	(	0.000353005	2.07619e-005	)
626	697.247	(	0.000353005	2.07754e-005	)
629	695.573	(	0.000353005	2.0789e-005	)
632	693.893	(	0.000353005	2.08027e-005	)
635	692.209	(	0.000353005	2.08165e-005	)
638	690.519	(	0.000353005	2.08303e-005	)
641	688.824	(	0.000353005	2.08442e-005	)
644	687.125	(	0.000353005	2.08581e-005	)
647	685.42	(	0.000353005	2.08722e-005	)
650	683.71	(	0.000353005	2.08863e-005	)
653	681.995	(	0.000353005	2.09005e-005	)
656	680.276	(	0.000353005	2.09147e-005	)
659	678.551	(	0.000353005	2.0929e-005	)
662	676.822	(	0.000353005	2.09434e-005	)
665	675.088	(	0.000353005	2.09578e-005	)
668	673.35	(	0.000353005	2.09723e-005	)
671	671.606	(	0.000353005	2.09869e-005	)
674	669.859	(	0.000353005	2.10016e-005	)
677	668.106	(	0.000353005	2.10163e-005	)
680	666.35	(	0.000353005	2.10311e-005	)
683	664.588	(	0.000353005	2.1046e-005	)
686	662.823	(	0.000353005	2.10609e-005	)
689	661.053	(	0.000353005	2.10759e-005	)
692	659.278	(	0.000353005	2.1091e-005	)
695	657.5	(	0.000353005	2.11061e-005	)
698	655.717	(	0.000353005	2.11213e-005	)
701	653.93	(	0.000353005	2.11366e-005	)
704	652.139	(	0.000353005	2.11519e-005	)
707	650.344	(	0.000353005	2.11673e-005	)
710	648.545	(	0.000353005	2.11828e-005	)
713	646.742	(	0.000353005	2.11984e-005	)
716	644.935	(	0.000353005	2.1214e-005	)
719	643.124	(	0.000353005	2.12297e-005	)
722	641.31	(	0.000353005	2.12454e-005	)
725	639.491	(	0.000353005	2.12613e-005	)
728	637.669	(	0.000353005	2.12772e-005	)
731	635.844	(	0.000353005	2.12931e-005	)
734	634.014	(	0.000353005	2.13092e-005	)
737	632.181	(	0.000353005	2.13253e-005	)
740	630.345	(	0.000353005	2.13415e-005	)
743	628.505	(	0.000353005	2.13577e-005	)
746	626.662	(	0.000353005	2.1374e-005	)
749	624.815	(	0.000353005	2.13904e-005	)
752	622.965	(	0.000353005	2.14068e-005	)
755	621.112	(	0.000353005	2.14234e-005	)
758	619.256	(	0.000353005	2.144e-005	)
761	617.396	(	0.000353005	2.14566e-005	)
764	615.533	(	0.000353005	2.14733e-005	)
767	613.668	(	0.000353005	2.14901e-005	)
770	611.799	(	0.000353005	2.1507e-005	)
773	609.927	(	0.000353005	2.15239e-005	)
776	608.053	(	0.000353005	2.15409e-005	)
779	606.175	(	0.000353005	2.1558e-005	)
782	604.295	(	0.000353005	2.15752e-005	)
785	602.412	(	0.000353005	2.15924e-005	)
788	600.526	(	0.000353005	2.16097e-005	)
791	598.638	(	0.000353005	2.1627e-005	)
794	596.747	(	0.000353005	2.16444e-005	)
797	594.853	(	0.000353005	2.16619e-005	)
800	592.957	(	0.000353005	2.16795e-005	)
803	591.059	(	0.000353005	2.16971e-005	)
806	589.158	(	0.000353005	2.17148e-005	)
809	587.255	(	0.000353005	2.17326e-005	)
812	585.35	(	0.000353005	2.17504e-005	)
815	583.442	(	0.000353005	2.17683e-005	)
818	581.532	(	0.000353005	2.17863e-005	)
821	579.62	(	0.000353005	2.18043e-005	)
824	577.706	(	0.000353005	2.18224e-005	)
827	575.79	(	0.000353005	2.18406e-005	)
830	573.872	(	0.000353005	2.18588e-005	)
833	571.952	(	0.000353005	2.18772e-005	)
836	570.03	(	0.000353005	2.18955e-005	)
839	568.106	(	0.000353005	2.1914e-005	)
842	566.181	(	0.000353005	2.19325e-005	)
845	564.254	(	0.000353005	2.19511e-005	)
848	562.325	(	0.000353005	2.19698e-005	)
851	560.394	(	0.000353005	2.19885e-005	)
854	558.462	(	0.000353005	2.20073e-005	)
857	556.529	(	0.000353005	2.20262e-005	)
860	554.594	(	0.000353005	2.20451e-005	)
863	552.657	(	0.000353005	2.20641e-005	)
866	550.72	(	0.000353005	2.20832e-005	)
869	548.781	(	0.000353005	2.21024e-005	)
872	546.841	(	0.000353005	2.21216e-005	)
875	544.899	(	0.000353005	2.21409e-005	)
878	542.957	(	0.000353005	2.21602e-005	)
881	541.013	(	0.000353005	2.21796e-005	)
884	539.068	(	0.000353005	2.21991e-005	)
887	537.123	(	0.000353005	2.22187e-005	)
890	535.176	(	0.000353005	2.22383e-005	)
893	533.229	(	0.000353005	2.2258e-005	)
896	531.281	(	0.000353005	2.22778e-005	)
899	529.332	(	0.000353005	2.22976e-005	)
902	527.382	(	0.000353005	2.23175e-005	)
905	525.432	(	0.000353005	2.23375e-005	)
908	523.481	(	0.000353005	2.23576e-005	)
911	521.529	(	0.000353005	2.23777e-005	)
914	519.577	(	0.000353005	2.23979e-005	)
917	517.625	(	0.000353005	2.24181e-005	)
920	515.672	(	0.000353005	2.24384e-005	)
923	513.719	(	0.000353005	2.24588e-005	)
926	511.765	(	0.000353005	2.24793e-005	)
929	509.812	(	0.000353005	2.24998e-005	)
932	507.858	(	0.000353005	2.25204e-005	)
935	505.904	(	0.000353005	2.25411e-005	)
938	503.95	(	0.000353005	2.25618e-005	)
941	501.996	(	0.000353005	2.25826e-005	)
944	500.042	(	0.000353005	2.26035e-005	)
947	498.088	(	0.000353005	2.26245e-005	)
950	496.134	(	0.000353005	2.26455e-005	)
953	494.181	(	0.000353005	2.26665e-005	)
956	492.227	(	0.000353005	2.26877e-005	)
959	490.274	(	0.000353005	2.27089e-005	)
962	488.322	(	0.000353005	2.27302e-005	)
965	486.369	(	0.000353005	2.27516e-005	)
968	484.418	(	0.000353005	2.2773e-005	)
971	482.466	(	0.000353005	2.27945e-005	)
974	480.516	(	0.000353005	2.28161e-005	)
977	478.566	(	0.000353005	2.28377e-005	)
980	476.616	(	0.000353005	2.28594e-005	)
